id,timestamp,temperature,duration
96322,2019-07-09 11:32:38.548198,1533.329743863318,0 days 00:32:39.064266521
96323,2019-07-09 11:32:39.548198,1562.518674643223,0 days 00:26:32.472772080
96324,2019-07-09 11:32:40.548198,1530.6459606210337,0 days 00:27:20.326375243
96325,2019-07-09 11:32:41.548198,1539.6343830336102,0 days 00:27:09.356145655
96326,2019-07-09 11:32:42.548198,1571.1082071409255,0 days 00:25:01.365937216
96327,2019-07-09 11:32:43.548198,1564.3569701917506,0 days 00:25:07.006985775
96328,2019-07-09 11:32:44.548198,1566.5067604901076,0 days 00:30:54.801506364
96329,2019-07-09 11:32:45.548198,1563.9066204900614,0 days 00:29:43.452556182
96330,2019-07-09 11:32:46.548198,1567.2402877815566,0 days 00:28:11.179866638
96331,2019-07-09 11:32:47.548198,1534.7838677670052,0 days 00:25:38.204042550
96332,2019-07-09 11:32:48.548198,1556.3971697737486,0 days 00:28:34.007012357
96333,2019-07-09 11:32:49.548198,1529.7512831559452,0 days 00:33:37.327920403
96334,2019-07-09 11:32:50.548198,1528.9165284985406,0 days 00:27:27.015785837
96335,2019-07-09 11:32:51.548198,1569.457883796815,0 days 00:31:54.934305079
96336,2019-07-09 11:32:52.548198,1525.1576458784398,0 days 00:33:51.828456855
96337,2019-07-09 11:32:53.548198,1560.8090676280951,0 days 00:27:31.372143446
96338,2019-07-09 11:32:54.548198,1530.6572995347835,0 days 00:26:23.286209439
96339,2019-07-09 11:32:55.548198,1545.53786864952,0 days 00:30:27.508608563
96340,2019-07-09 11:32:56.548198,1564.7882974061254,0 days 00:26:48.609542558
96341,2019-07-09 11:32:57.548198,1569.1840992693694,0 days 00:25:25.622821444
96342,2019-07-09 11:32:58.548198,1562.8238065047835,0 days 00:33:06.854605120
96343,2019-07-09 11:32:59.548198,1566.9815177195765,0 days 00:28:03.673531586
96344,2019-07-09 11:33:00.548198,1550.606499528534,0 days 00:34:13.485844052
96345,2019-07-09 11:33:01.548198,1550.9782413083335,0 days 00:31:43.551292216
96346,2019-07-09 11:33:02.548198,1556.0551434753359,0 days 00:29:38.500148602
96347,2019-07-09 11:33:03.548198,1539.0592108454439,0 days 00:34:07.202577701
96348,2019-07-09 11:33:04.548198,1562.2383043159127,0 days 00:28:54.352015500
96349,2019-07-09 11:33:05.548198,1546.849558861594,0 days 00:34:38.247780342
96350,2019-07-09 11:33:06.548198,1567.4854602724738,0 days 00:32:00.861619445
96351,2019-07-09 11:33:07.548198,1569.83134355466,0 days 00:30:22.856428745
96352,2019-07-09 11:33:08.548198,1553.2370726177837,0 days 00:26:16.908881965
96353,2019-07-09 11:33:09.548198,1531.994842011859,0 days 00:29:36.556234589
96354,2019-07-09 11:33:10.548198,1571.3666697331394,0 days 00:29:05.048538743
96355,2019-07-09 11:33:11.548198,1562.8886888543445,0 days 00:31:35.692415290
96356,2019-07-09 11:33:12.548198,1530.9524760601305,0 days 00:30:55.420800405
96357,2019-07-09 11:33:13.548198,1534.9567488021464,0 days 00:27:23.064324226
96358,2019-07-09 11:33:14.548198,1546.4326782564638,0 days 00:25:36.769128554
96359,2019-07-09 11:33:15.548198,1554.691412709977,0 days 00:28:54.204733661
96360,2019-07-09 11:33:16.548198,1530.3701709138888,0 days 00:25:38.406115754
96361,2019-07-09 11:33:17.548198,1529.0280877282546,0 days 00:27:46.688592417
96362,2019-07-09 11:33:18.548198,1556.48364651255,0 days 00:30:28.893750536
96363,2019-07-09 11:33:19.548198,1572.781511248735,0 days 00:33:19.583542987
96364,2019-07-09 11:33:20.548198,1566.060058671062,0 days 00:25:58.914517369
96365,2019-07-09 11:33:21.548198,1547.6629824901263,0 days 00:30:36.138323132
96366,2019-07-09 11:33:22.548198,1559.1010693515186,0 days 00:25:32.550624462
96367,2019-07-09 11:33:23.548198,1569.8413059553084,0 days 00:25:29.577769391
96368,2019-07-09 11:33:24.548198,1533.6804799514362,0 days 00:34:51.004997672
96369,2019-07-09 11:33:25.548198,1546.5601098320944,0 days 00:29:04.784495747
96370,2019-07-09 11:33:26.548198,1561.2851601660736,0 days 00:31:52.990233294
96371,2019-07-09 11:33:27.548198,1540.077705064771,0 days 00:29:19.169712417
96372,2019-07-09 11:33:28.548198,1538.7811523862645,0 days 00:27:56.732180593
96373,2019-07-09 11:33:29.548198,1534.9440764866897,0 days 00:31:10.784797202
96374,2019-07-09 11:33:30.548198,1528.2669904511279,0 days 00:26:16.948236418
96375,2019-07-09 11:33:31.548198,1541.0993334804202,0 days 00:29:55.778552579
96376,2019-07-09 11:33:32.548198,1540.729115007294,0 days 00:30:45.949421298
96377,2019-07-09 11:33:33.548198,1563.8706672177225,0 days 00:26:36.580726961
96378,2019-07-09 11:33:34.548198,1574.2157485765908,0 days 00:32:25.139089762
96379,2019-07-09 11:33:35.548198,1541.1562699651406,0 days 00:34:21.085090515
96380,2019-07-09 11:33:36.548198,1530.2872301803716,0 days 00:27:07.802790835
96381,2019-07-09 11:33:37.548198,1544.078402375995,0 days 00:31:35.983764628
96382,2019-07-09 11:33:38.548198,1565.8233051264422,0 days 00:32:02.501039935
96383,2019-07-09 11:33:39.548198,1572.6891335442663,0 days 00:28:33.989773492
96384,2019-07-09 11:33:40.548198,1558.993876641855,0 days 00:32:01.197319598
96385,2019-07-09 11:33:41.548198,1566.2528691820062,0 days 00:27:00.530965689
96386,2019-07-09 11:33:42.548198,1540.9302766088274,0 days 00:25:50.000006325
96387,2019-07-09 11:33:43.548198,1565.2294464942186,0 days 00:30:07.834316276
96388,2019-07-09 11:33:44.548198,1545.0248466969874,0 days 00:32:19.845832408
96389,2019-07-09 11:33:45.548198,1568.1339517313456,0 days 00:32:36.033921578
96390,2019-07-09 11:33:46.548198,1574.0737295859897,0 days 00:27:43.204682461
96391,2019-07-09 11:33:47.548198,1548.2496316872525,0 days 00:25:31.843455946
96392,2019-07-09 11:33:48.548198,1548.3668006154119,0 days 00:34:27.168332622
96393,2019-07-09 11:33:49.548198,1548.1548387440412,0 days 00:27:23.212734841
96394,2019-07-09 11:33:50.548198,1546.5580236793587,0 days 00:30:26.698777204
96395,2019-07-09 11:33:51.548198,1538.557105667912,0 days 00:25:46.645203216
96396,2019-07-09 11:33:52.548198,1542.1846177321272,0 days 00:32:29.012015000
96397,2019-07-09 11:33:53.548198,1534.718646319386,0 days 00:26:36.436674702
96398,2019-07-09 11:33:54.548198,1530.4278576106585,0 days 00:30:18.079889880
96399,2019-07-09 11:33:55.548198,1534.9306966865047,0 days 00:27:23.550274404
96400,2019-07-09 11:33:56.548198,1571.4592516895993,0 days 00:25:30.801849996
96401,2019-07-09 11:33:57.548198,1556.4187503754933,0 days 00:27:16.882989474
96402,2019-07-09 11:33:58.548198,1538.5287804913555,0 days 00:27:59.082315729
96403,2019-07-09 11:33:59.548198,1549.6235971548579,0 days 00:31:14.559620066
96404,2019-07-09 11:34:00.548198,1557.0449802150677,0 days 00:32:45.225989563
96405,2019-07-09 11:34:01.548198,1539.8377024740082,0 days 00:32:06.335641024
96406,2019-07-09 11:34:02.548198,1558.464384655091,0 days 00:32:55.750408468
96407,2019-07-09 11:34:03.548198,1535.4083596801775,0 days 00:33:04.169082207
96408,2019-07-09 11:34:04.548198,1525.194666666145,0 days 00:29:39.271784300
96409,2019-07-09 11:34:05.548198,1571.152770046521,0 days 00:31:10.827374441
96410,2019-07-09 11:34:06.548198,1566.3221114827738,0 days 00:25:58.858265737
96411,2019-07-09 11:34:07.548198,1525.2763462770595,0 days 00:34:37.122267506
96412,2019-07-09 11:34:08.548198,1566.011859838933,0 days 00:32:50.080411110
96413,2019-07-09 11:34:09.548198,1537.4977252015929,0 days 00:29:04.079074854
96414,2019-07-09 11:34:10.548198,1542.8808864240502,0 days 00:34:57.570484477
96415,2019-07-09 11:34:11.548198,1563.4887209636474,0 days 00:25:31.856445197
96416,2019-07-09 11:34:12.548198,1537.596479098723,0 days 00:26:59.773401911
96417,2019-07-09 11:34:13.548198,1534.9892509796211,0 days 00:31:40.117126806
96418,2019-07-09 11:34:14.548198,1553.7673739869967,0 days 00:26:51.921167776
96419,2019-07-09 11:34:15.548198,1537.8582409094272,0 days 00:30:23.182101274
96420,2019-07-09 11:34:16.548198,1549.6621711552234,0 days 00:25:17.399801952
96421,2019-07-09 11:34:17.548198,1541.5656038994396,0 days 00:30:22.829944168
96422,2019-07-09 11:34:18.548198,1559.8396471143944,0 days 00:30:56.002199116
96423,2019-07-09 11:34:19.548198,1552.3764004106408,0 days 00:34:27.025604032
96424,2019-07-09 11:34:20.548198,1562.9613948977874,0 days 00:27:12.412898611
96425,2019-07-09 11:34:21.548198,1526.5662625351233,0 days 00:34:34.324196845
96426,2019-07-09 11:34:22.548198,1561.2993761737478,0 days 00:31:21.551783667
96427,2019-07-09 11:34:23.548198,1553.1559706555943,0 days 00:34:37.270160579
96428,2019-07-09 11:34:24.548198,1533.66634080625,0 days 00:34:06.205373123
96429,2019-07-09 11:34:25.548198,1531.2742440326574,0 days 00:28:46.031298674
96430,2019-07-09 11:34:26.548198,1571.7752843688024,0 days 00:32:27.586332200
96431,2019-07-09 11:34:27.548198,1528.209946577972,0 days 00:30:54.125867112
96432,2019-07-09 11:34:28.548198,1525.7860938057665,0 days 00:27:29.781402228
96433,2019-07-09 11:34:29.548198,1552.9269320771182,0 days 00:30:19.947689544
96434,2019-07-09 11:34:30.548198,1530.6441187250825,0 days 00:28:26.960341652
96435,2019-07-09 11:34:31.548198,1567.9551419672268,0 days 00:29:38.810903155
96436,2019-07-09 11:34:32.548198,1554.2651959481575,0 days 00:29:39.322058454
96437,2019-07-09 11:34:33.548198,1559.4795529313162,0 days 00:31:47.605936633
96438,2019-07-09 11:34:34.548198,1549.221744759569,0 days 00:25:12.293753995
96439,2019-07-09 11:34:35.548198,1558.4581134128262,0 days 00:34:18.723210522
96440,2019-07-09 11:34:36.548198,1549.1020891898313,0 days 00:34:45.941902421
96441,2019-07-09 11:34:37.548198,1530.5004100830654,0 days 00:27:30.570147117
96442,2019-07-09 11:34:38.548198,1538.0058088234327,0 days 00:27:05.175794487
96443,2019-07-09 11:34:39.548198,1530.0185081528948,0 days 00:33:13.238778478
96444,2019-07-09 11:34:40.548198,1539.3586108454845,0 days 00:28:36.172820577
96445,2019-07-09 11:34:41.548198,1536.5665342028935,0 days 00:26:12.518511148
96446,2019-07-09 11:34:42.548198,1572.9670394529699,0 days 00:33:15.660426589
96447,2019-07-09 11:34:43.548198,1557.7971464745017,0 days 00:32:30.602029787
96448,2019-07-09 11:34:44.548198,1560.7260362849188,0 days 00:30:57.277579179
96449,2019-07-09 11:34:45.548198,1539.0078750914647,0 days 00:25:00.782615264
96450,2019-07-09 11:34:46.548198,1559.7270914417836,0 days 00:25:31.806042323
96451,2019-07-09 11:34:47.548198,1531.2338054701493,0 days 00:31:03.740652156
96452,2019-07-09 11:34:48.548198,1559.3485704960165,0 days 00:32:46.911541747
96453,2019-07-09 11:34:49.548198,1556.7078995863749,0 days 00:31:27.172467878
96454,2019-07-09 11:34:50.548198,1568.3881689498467,0 days 00:33:07.865759506
96455,2019-07-09 11:34:51.548198,1533.0638397401337,0 days 00:33:48.042217440
96456,2019-07-09 11:34:52.548198,1547.2957857636975,0 days 00:28:34.080659195
96457,2019-07-09 11:34:53.548198,1551.217067337214,0 days 00:32:11.415824384
96458,2019-07-09 11:34:54.548198,1553.1703962019462,0 days 00:28:01.546557940
96459,2019-07-09 11:34:55.548198,1534.1079365609262,0 days 00:28:27.902363685
96460,2019-07-09 11:34:56.548198,1557.9560095827323,0 days 00:32:53.176543099
96461,2019-07-09 11:34:57.548198,1553.37779860431,0 days 00:33:31.432124833
96462,2019-07-09 11:34:58.548198,1573.7962483363633,0 days 00:34:46.639423925
96463,2019-07-09 11:34:59.548198,1548.829696806895,0 days 00:25:03.107445051
96464,2019-07-09 11:35:00.548198,1529.8484972292342,0 days 00:32:25.752788017
96465,2019-07-09 11:35:01.548198,1525.1496584396516,0 days 00:25:15.684722658
96466,2019-07-09 11:35:02.548198,1543.3260778689125,0 days 00:30:52.819171161
96467,2019-07-09 11:35:03.548198,1530.2658264951726,0 days 00:28:38.813170259
96468,2019-07-09 11:35:04.548198,1569.582642297066,0 days 00:32:59.127863631
96469,2019-07-09 11:35:05.548198,1532.3218839793847,0 days 00:34:40.274001120
96470,2019-07-09 11:35:06.548198,1565.974651035264,0 days 00:28:27.316490704
96471,2019-07-09 11:35:07.548198,1536.5112596379925,0 days 00:32:24.692656056
96472,2019-07-09 11:35:08.548198,1573.8606881706462,0 days 00:30:47.691606233
96473,2019-07-09 11:35:09.548198,1563.6786018599275,0 days 00:26:07.432640861
96474,2019-07-09 11:35:10.548198,1573.0698864554306,0 days 00:30:59.011623587
96475,2019-07-09 11:35:11.548198,1570.9565775684714,0 days 00:30:45.645057385
96476,2019-07-09 11:35:12.548198,1536.9434675576756,0 days 00:30:20.694764407
96477,2019-07-09 11:35:13.548198,1561.1940580552455,0 days 00:30:56.662438090
96478,2019-07-09 11:35:14.548198,1554.3489196174096,0 days 00:29:30.371908824
96479,2019-07-09 11:35:15.548198,1547.5615727266954,0 days 00:27:41.064503714
96480,2019-07-09 11:35:16.548198,1551.315529574435,0 days 00:27:07.768587307
96481,2019-07-09 11:35:17.548198,1533.9296197738906,0 days 00:29:01.264976845
96482,2019-07-09 11:35:18.548198,1562.288334642111,0 days 00:26:19.915720498
96483,2019-07-09 11:35:19.548198,1525.3996857682737,0 days 00:30:14.836314001
96484,2019-07-09 11:35:20.548198,1562.836030697122,0 days 00:25:47.496770395
96485,2019-07-09 11:35:21.548198,1534.1844664890616,0 days 00:26:48.171293144
96486,2019-07-09 11:35:22.548198,1554.895098951355,0 days 00:26:07.787761163
96487,2019-07-09 11:35:23.548198,1547.11193611237,0 days 00:28:49.382929588
96488,2019-07-09 11:35:24.548198,1574.825505295205,0 days 00:25:23.114575700
96489,2019-07-09 11:35:25.548198,1529.833797638834,0 days 00:30:13.705327113
96490,2019-07-09 11:35:26.548198,1535.7547275993525,0 days 00:33:54.508031961
96491,2019-07-09 11:35:27.548198,1539.1452633745935,0 days 00:30:13.157336020
96492,2019-07-09 11:35:28.548198,1552.4777476235074,0 days 00:33:43.036975621
96493,2019-07-09 11:35:29.548198,1554.9673644699835,0 days 00:29:29.348164730
96494,2019-07-09 11:35:30.548198,1532.4348225135307,0 days 00:32:17.926525998
96495,2019-07-09 11:35:31.548198,1532.2370238324474,0 days 00:28:42.095370357
96496,2019-07-09 11:35:32.548198,1571.0916484647582,0 days 00:26:40.315263926
96497,2019-07-09 11:35:33.548198,1525.0496405043666,0 days 00:34:33.413133487
96498,2019-07-09 11:35:34.548198,1543.6126929171203,0 days 00:33:25.532421757
96499,2019-07-09 11:35:35.548198,1559.8964304786502,0 days 00:32:23.687063892
96500,2019-07-09 11:35:36.548198,1542.2121332479028,0 days 00:31:10.396666893
96501,2019-07-09 11:35:37.548198,1526.7054346097784,0 days 00:26:56.702904485
96502,2019-07-09 11:35:38.548198,1535.2283227959122,0 days 00:26:08.790583441
96503,2019-07-09 11:35:39.548198,1535.060988780575,0 days 00:31:14.407098316
96504,2019-07-09 11:35:40.548198,1546.5677305770766,0 days 00:32:24.136106081
96505,2019-07-09 11:35:41.548198,1525.5314048329935,0 days 00:34:58.939433716
96506,2019-07-09 11:35:42.548198,1527.2016772669638,0 days 00:28:53.347822028
96507,2019-07-09 11:35:43.548198,1543.2395189809947,0 days 00:25:50.228795212
96508,2019-07-09 11:35:44.548198,1565.1389422568977,0 days 00:25:39.930865945
96509,2019-07-09 11:35:45.548198,1551.7127355856298,0 days 00:34:10.541975853
96510,2019-07-09 11:35:46.548198,1563.3237039111268,0 days 00:27:29.764959415
96511,2019-07-09 11:35:47.548198,1530.384367064245,0 days 00:32:35.834919291
96512,2019-07-09 11:35:48.548198,1565.9083199632762,0 days 00:32:31.280547103
96513,2019-07-09 11:35:49.548198,1560.548687753642,0 days 00:27:54.351550841
96514,2019-07-09 11:35:50.548198,1540.1177557178123,0 days 00:29:01.442540740
96515,2019-07-09 11:35:51.548198,1536.6382627331698,0 days 00:34:22.084992409
96516,2019-07-09 11:35:52.548198,1545.8431717319213,0 days 00:33:54.245235957
96517,2019-07-09 11:35:53.548198,1549.6597204601335,0 days 00:30:04.705462657
96518,2019-07-09 11:35:54.548198,1563.5571967627482,0 days 00:30:17.548302024
96519,2019-07-09 11:35:55.548198,1537.6447058680483,0 days 00:31:51.392025419
96520,2019-07-09 11:35:56.548198,1544.2332553214867,0 days 00:32:37.147218112
96521,2019-07-09 11:35:57.548198,1529.392064531808,0 days 00:32:52.982818475
96522,2019-07-09 11:35:58.548198,1525.664588809827,0 days 00:31:47.706467908
96523,2019-07-09 11:35:59.548198,1534.578673640492,0 days 00:26:17.511164630
96524,2019-07-09 11:36:00.548198,1545.7173627103703,0 days 00:29:36.642455026
96525,2019-07-09 11:36:01.548198,1558.987636912059,0 days 00:30:19.150420249
96526,2019-07-09 11:36:02.548198,1525.7167360204342,0 days 00:29:16.750128338
96527,2019-07-09 11:36:03.548198,1548.2060087409907,0 days 00:25:25.757774844
96528,2019-07-09 11:36:04.548198,1533.779339821474,0 days 00:34:59.042262271
96529,2019-07-09 11:36:05.548198,1571.4145721201257,0 days 00:29:45.683153934
96530,2019-07-09 11:36:06.548198,1574.10216154262,0 days 00:32:56.298335087
96531,2019-07-09 11:36:07.548198,1570.453962512534,0 days 00:32:56.101902353
96532,2019-07-09 11:36:08.548198,1555.6129127215793,0 days 00:32:05.560904943
96533,2019-07-09 11:36:09.548198,1556.979849492183,0 days 00:29:39.941819431
96534,2019-07-09 11:36:10.548198,1528.5084736362571,0 days 00:33:02.506983169
96535,2019-07-09 11:36:11.548198,1537.51099223986,0 days 00:33:23.492627182
96536,2019-07-09 11:36:12.548198,1531.6896927154394,0 days 00:31:45.528881609
96537,2019-07-09 11:36:13.548198,1538.3492470038607,0 days 00:27:33.514987990
96538,2019-07-09 11:36:14.548198,1527.4693723251576,0 days 00:28:04.932618527
96539,2019-07-09 11:36:15.548198,1572.7538502987427,0 days 00:33:03.208176876
96540,2019-07-09 11:36:16.548198,1535.035174817739,0 days 00:29:51.375510774
96541,2019-07-09 11:36:17.548198,1537.937140410938,0 days 00:29:10.163867468
96542,2019-07-09 11:36:18.548198,1532.1141968980578,0 days 00:34:17.732372315
96543,2019-07-09 11:36:19.548198,1526.0958277128266,0 days 00:30:43.900138780
96544,2019-07-09 11:36:20.548198,1531.5635258773166,0 days 00:34:57.522106464
96545,2019-07-09 11:36:21.548198,1564.7086183148792,0 days 00:34:38.602297329
96546,2019-07-09 11:36:22.548198,1542.8225315617867,0 days 00:29:32.117903333
96547,2019-07-09 11:36:23.548198,1552.5075903512168,0 days 00:34:11.153810267
96548,2019-07-09 11:36:24.548198,1529.8282170522282,0 days 00:31:25.020385348
96549,2019-07-09 11:36:25.548198,1541.4766560804073,0 days 00:27:14.659291193
96550,2019-07-09 11:36:26.548198,1571.0145139813453,0 days 00:31:58.569321792
96551,2019-07-09 11:36:27.548198,1541.1860464976266,0 days 00:34:46.580764221
96552,2019-07-09 11:36:28.548198,1555.4268771144373,0 days 00:31:16.024755929
96553,2019-07-09 11:36:29.548198,1542.3717007035468,0 days 00:29:56.992445801
96554,2019-07-09 11:36:30.548198,1564.7209790601687,0 days 00:27:33.385550720
96555,2019-07-09 11:36:31.548198,1560.2182703352148,0 days 00:27:58.690249973
96556,2019-07-09 11:36:32.548198,1526.6524376522086,0 days 00:28:22.868237860
96557,2019-07-09 11:36:33.548198,1527.3425866599498,0 days 00:25:18.825699302
96558,2019-07-09 11:36:34.548198,1558.2090520032725,0 days 00:30:48.434150835
96559,2019-07-09 11:36:35.548198,1530.732543441126,0 days 00:28:10.885569013
96560,2019-07-09 11:36:36.548198,1535.348274237634,0 days 00:26:28.757408670
96561,2019-07-09 11:36:37.548198,1554.2683848416027,0 days 00:34:39.666476462
96562,2019-07-09 11:36:38.548198,1574.14606375588,0 days 00:27:37.602269128
96563,2019-07-09 11:36:39.548198,1534.8357674449087,0 days 00:30:42.345807572
96564,2019-07-09 11:36:40.548198,1544.5239756612061,0 days 00:31:30.443928842
96565,2019-07-09 11:36:41.548198,1541.5591465628004,0 days 00:29:06.561889947
96566,2019-07-09 11:36:42.548198,1529.225865391635,0 days 00:27:53.340442638
96567,2019-07-09 11:36:43.548198,1552.3337085254545,0 days 00:30:55.453097056
